"","ppt","sex","age","condition","item_type","item","resp","item_type_rc_1","item_type_rc_2","cond_rc"
"398","C7","F",19,"Control","Studied","Miel",4,1,-1,0.5
"399","C7","F",19,"Control","Studied","Moteur",3,1,-1,0.5
"400","C7","F",19,"Control","Unstudied","Mousse",1,-1,-1,0.5
"401","C7","F",19,"Control","Studied","Mouton",4,1,-1,0.5
"402","C7","F",19,"Control","Lure","Neige",4,0,2,0.5
"403","C7","F",19,"Control","Studied","Nid",4,1,-1,0.5
"404","C7","F",19,"Control","Unstudied","Or",1,-1,-1,0.5
"405","C7","F",19,"Control","Studied","Pantoufle",3,1,-1,0.5
"406","C7","F",19,"Control","Studied","Pied",1,1,-1,0.5
"407","C7","F",19,"Control","Lure","Porte",1,0,2,0.5
"408","C7","F",19,"Control","Studied","Prêtre",1,1,-1,0.5
"409","C7","F",19,"Control","Studied","Reine",1,1,-1,0.5
"410","C7","F",19,"Control","Unstudied","Salaire",1,-1,-1,0.5
"411","C7","F",19,"Control","Unstudied","Savon",1,-1,-1,0.5
"412","C7","F",19,"Control","Studied","Semelle",2,1,-1,0.5
"413","C7","F",19,"Control","Studied","Seuil",4,1,-1,0.5
"414","C7","F",19,"Control","Studied","Ski",4,1,-1,0.5
"415","C7","F",19,"Control","Unstudied","Soldat",1,-1,-1,0.5
"416","C7","F",19,"Control","Unstudied","Train",1,-1,-1,0.5
"417","C7","F",19,"Control","Studied","Tricot",3,1,-1,0.5
"418","C7","F",19,"Control","Lure","Vin",1,0,2,0.5
"419","C7","F",19,"Control","Lure","Voiture",2,0,2,0.5
"420","C7","F",19,"Control","Unstudied","Wagon",1,-1,-1,0.5
"421","C8","F",25,"Control","Lure","Abeille",1,0,2,0.5
"422","C8","F",25,"Control","Studied","Accident",4,1,-1,0.5
"423","C8","F",25,"Control","Studied","Alcool",4,1,-1,0.5
"424","C8","F",25,"Control","Studied","Amende",1,1,-1,0.5
"425","C8","F",25,"Control","Unstudied","Arbre",2,-1,-1,0.5
"426","C8","F",25,"Control","Unstudied","Argent",2,-1,-1,0.5
"427","C8","F",25,"Control","Unstudied","Armée",2,-1,-1,0.5
"428","C8","F",25,"Control","Unstudied","Bain",2,-1,-1,0.5
"429","C8","F",25,"Control","Studied","Barrique",4,1,-1,0.5
"430","C8","F",25,"Control","Unstudied","Bois",2,-1,-1,0.5
"431","C8","F",25,"Control","Studied","Botte",4,1,-1,0.5
"432","C8","F",25,"Control","Studied","Bureau",4,1,-1,0.5
"433","C8","F",25,"Control","Unstudied","Canon",2,-1,-1,0.5
"434","C8","F",25,"Control","Studied","Chaise",4,1,-1,0.5
"435","C8","F",25,"Control","Studied","Chalet",4,1,-1,0.5
"436","C8","F",25,"Control","Lure","Chaussure",1,0,2,0.5
"437","C8","F",25,"Control","Unstudied","Chêne",3,-1,-1,0.5
"438","C8","F",25,"Control","Studied","Clé",4,1,-1,0.5
"439","C8","F",25,"Control","Studied","Clocher",4,1,-1,0.5
"440","C8","F",25,"Control","Studied","Couverture",4,1,-1,0.5
"441","C8","F",25,"Control","Studied","Croix",4,1,-1,0.5
"442","C8","F",25,"Control","Lure","Eglise",1,0,2,0.5
"443","C8","F",25,"Control","Lure","Fauteuil",1,0,2,0.5
"444","C8","F",25,"Control","Studied","Fenêtre",4,1,-1,0.5
"445","C8","F",25,"Control","Unstudied","Feu",2,-1,-1,0.5
"446","C8","F",25,"Control","Unstudied","Flamme",2,-1,-1,0.5
"447","C8","F",25,"Control","Unstudied","Forêt",2,-1,-1,0.5
"448","C8","F",25,"Control","Unstudied","Fumée",2,-1,-1,0.5
"449","C8","F",25,"Control","Unstudied","Fusil",2,-1,-1,0.5
"450","C8","F",25,"Control","Unstudied","Gare",2,-1,-1,0.5
"451","C8","F",25,"Control","Unstudied","Incendie",2,-1,-1,0.5
"452","C8","F",25,"Control","Studied","Ivresse",4,1,-1,0.5
"453","C8","F",25,"Control","Lure","Laine",1,0,2,0.5
"454","C8","F",25,"Control","Unstudied","Lavande",2,-1,-1,0.5
"455","C8","F",25,"Control","Studied","Luge",3,1,-1,0.5
"456","C8","F",25,"Control","Unstudied","Métal",2,-1,-1,0.5
"457","C8","F",25,"Control","Unstudied","Métro",2,-1,-1,0.5
"458","C8","F",25,"Control","Studied","Miel",4,1,-1,0.5
"459","C8","F",25,"Control","Studied","Moteur",4,1,-1,0.5
"460","C8","F",25,"Control","Unstudied","Mousse",3,-1,-1,0.5
"461","C8","F",25,"Control","Studied","Mouton",4,1,-1,0.5
"462","C8","F",25,"Control","Lure","Neige",3,0,2,0.5
"463","C8","F",25,"Control","Studied","Nid",2,1,-1,0.5
"464","C8","F",25,"Control","Unstudied","Or",2,-1,-1,0.5
"465","C8","F",25,"Control","Studied","Pantoufle",4,1,-1,0.5
"466","C8","F",25,"Control","Studied","Pied",4,1,-1,0.5
"467","C8","F",25,"Control","Lure","Porte",1,0,2,0.5
"468","C8","F",25,"Control","Studied","Prêtre",4,1,-1,0.5
"469","C8","F",25,"Control","Studied","Reine",4,1,-1,0.5
"470","C8","F",25,"Control","Unstudied","Salaire",2,-1,-1,0.5
"471","C8","F",25,"Control","Unstudied","Savon",2,-1,-1,0.5
"472","C8","F",25,"Control","Studied","Semelle",4,1,-1,0.5
"473","C8","F",25,"Control","Studied","Seuil",4,1,-1,0.5
"474","C8","F",25,"Control","Studied","Ski",4,1,-1,0.5
"475","C8","F",25,"Control","Unstudied","Soldat",2,-1,-1,0.5
"476","C8","F",25,"Control","Unstudied","Train",2,-1,-1,0.5
"477","C8","F",25,"Control","Studied","Tricot",4,1,-1,0.5
"478","C8","F",25,"Control","Lure","Vin",1,0,2,0.5
"479","C8","F",25,"Control","Lure","Voiture",1,0,2,0.5
"480","C8","F",25,"Control","Unstudied","Wagon",2,-1,-1,0.5
"481","C9","F",18,"Control","Lure","Abeille",4,0,2,0.5
"482","C9","F",18,"Control","Studied","Accident",4,1,-1,0.5
"483","C9","F",18,"Control","Studied","Alcool",2,1,-1,0.5
"484","C9","F",18,"Control","Studied","Amende",4,1,-1,0.5
"485","C9","F",18,"Control","Unstudied","Arbre",1,-1,-1,0.5
"486","C9","F",18,"Control","Unstudied","Argent",1,-1,-1,0.5
"487","C9","F",18,"Control","Unstudied","Armée",1,-1,-1,0.5
"488","C9","F",18,"Control","Unstudied","Bain",1,-1,-1,0.5
"489","C9","F",18,"Control","Studied","Barrique",4,1,-1,0.5
"490","C9","F",18,"Control","Unstudied","Bois",2,-1,-1,0.5
"491","C9","F",18,"Control","Studied","Botte",2,1,-1,0.5
"492","C9","F",18,"Control","Studied","Bureau",3,1,-1,0.5
"493","C9","F",18,"Control","Unstudied","Canon",1,-1,-1,0.5
"494","C9","F",18,"Control","Studied","Chaise",3,1,-1,0.5
"495","C9","F",18,"Control","Studied","Chalet",4,1,-1,0.5
"496","C9","F",18,"Control","Lure","Chaussure",2,0,2,0.5
"497","C9","F",18,"Control","Unstudied","Chêne",4,-1,-1,0.5
"498","C9","F",18,"Control","Studied","Clé",3,1,-1,0.5
"499","C9","F",18,"Control","Studied","Clocher",4,1,-1,0.5
"500","C9","F",18,"Control","Studied","Couverture",1,1,-1,0.5
"501","C9","F",18,"Control","Studied","Croix",1,1,-1,0.5
"502","C9","F",18,"Control","Lure","Eglise",2,0,2,0.5
"503","C9","F",18,"Control","Lure","Fauteuil",4,0,2,0.5
"504","C9","F",18,"Control","Studied","Fenêtre",1,1,-1,0.5
"505","C9","F",18,"Control","Unstudied","Feu",1,-1,-1,0.5
"506","C9","F",18,"Control","Unstudied","Flamme",1,-1,-1,0.5
"507","C9","F",18,"Control","Unstudied","Forêt",1,-1,-1,0.5
"508","C9","F",18,"Control","Unstudied","Fumée",2,-1,-1,0.5
"509","C9","F",18,"Control","Unstudied","Fusil",1,-1,-1,0.5
"510","C9","F",18,"Control","Unstudied","Gare",1,-1,-1,0.5
"511","C9","F",18,"Control","Unstudied","Incendie",1,-1,-1,0.5
"512","C9","F",18,"Control","Studied","Ivresse",4,1,-1,0.5
"513","C9","F",18,"Control","Lure","Laine",4,0,2,0.5
"514","C9","F",18,"Control","Unstudied","Lavande",1,-1,-1,0.5
"515","C9","F",18,"Control","Studied","Luge",4,1,-1,0.5
"516","C9","F",18,"Control","Unstudied","Métal",1,-1,-1,0.5
"517","C9","F",18,"Control","Unstudied","Métro",1,-1,-1,0.5
"518","C9","F",18,"Control","Studied","Miel",4,1,-1,0.5
"519","C9","F",18,"Control","Studied","Moteur",4,1,-1,0.5
"520","C9","F",18,"Control","Unstudied","Mousse",1,-1,-1,0.5
"521","C9","F",18,"Control","Studied","Mouton",4,1,-1,0.5
"522","C9","F",18,"Control","Lure","Neige",4,0,2,0.5
"523","C9","F",18,"Control","Studied","Nid",2,1,-1,0.5
"524","C9","F",18,"Control","Unstudied","Or",1,-1,-1,0.5
"525","C9","F",18,"Control","Studied","Pantoufle",4,1,-1,0.5
"526","C9","F",18,"Control","Studied","Pied",4,1,-1,0.5
"527","C9","F",18,"Control","Lure","Porte",1,0,2,0.5
"528","C9","F",18,"Control","Studied","Prêtre",3,1,-1,0.5
"529","C9","F",18,"Control","Studied","Reine",4,1,-1,0.5
"530","C9","F",18,"Control","Unstudied","Salaire",3,-1,-1,0.5
"531","C9","F",18,"Control","Unstudied","Savon",1,-1,-1,0.5
"532","C9","F",18,"Control","Studied","Semelle",4,1,-1,0.5
"533","C9","F",18,"Control","Studied","Seuil",4,1,-1,0.5
"534","C9","F",18,"Control","Studied","Ski",4,1,-1,0.5
"535","C9","F",18,"Control","Unstudied","Soldat",1,-1,-1,0.5
"536","C9","F",18,"Control","Unstudied","Train",2,-1,-1,0.5
"537","C9","F",18,"Control","Studied","Tricot",4,1,-1,0.5
"538","C9","F",18,"Control","Lure","Vin",1,0,2,0.5
"539","C9","F",18,"Control","Lure","Voiture",3,0,2,0.5
"540","C9","F",18,"Control","Unstudied","Wagon",1,-1,-1,0.5
"541","C10","F",19,"Control","Lure","Abeille",1,0,2,0.5
"542","C10","F",19,"Control","Studied","Accident",4,1,-1,0.5
"543","C10","F",19,"Control","Studied","Alcool",1,1,-1,0.5
"544","C10","F",19,"Control","Studied","Amende",1,1,-1,0.5
"545","C10","F",19,"Control","Unstudied","Arbre",2,-1,-1,0.5
"546","C10","F",19,"Control","Unstudied","Argent",2,-1,-1,0.5
"547","C10","F",19,"Control","Unstudied","Armée",2,-1,-1,0.5
"548","C10","F",19,"Control","Unstudied","Bain",2,-1,-1,0.5
"549","C10","F",19,"Control","Studied","Barrique",4,1,-1,0.5
"550","C10","F",19,"Control","Unstudied","Bois",2,-1,-1,0.5
"551","C10","F",19,"Control","Studied","Botte",4,1,-1,0.5
"552","C10","F",19,"Control","Studied","Bureau",4,1,-1,0.5
"553","C10","F",19,"Control","Unstudied","Canon",2,-1,-1,0.5
"554","C10","F",19,"Control","Studied","Chaise",4,1,-1,0.5
"555","C10","F",19,"Control","Studied","Chalet",2,1,-1,0.5
"556","C10","F",19,"Control","Lure","Chaussure",1,0,2,0.5
"557","C10","F",19,"Control","Unstudied","Chêne",2,-1,-1,0.5
"558","C10","F",19,"Control","Studied","Clé",4,1,-1,0.5
"559","C10","F",19,"Control","Studied","Clocher",4,1,-1,0.5
"560","C10","F",19,"Control","Studied","Couverture",4,1,-1,0.5
"561","C10","F",19,"Control","Studied","Croix",4,1,-1,0.5
"562","C10","F",19,"Control","Lure","Eglise",4,0,2,0.5
"563","C10","F",19,"Control","Lure","Fauteuil",4,0,2,0.5
"564","C10","F",19,"Control","Studied","Fenêtre",4,1,-1,0.5
"565","C10","F",19,"Control","Unstudied","Feu",1,-1,-1,0.5
"566","C10","F",19,"Control","Unstudied","Flamme",1,-1,-1,0.5
"567","C10","F",19,"Control","Unstudied","Forêt",2,-1,-1,0.5
"568","C10","F",19,"Control","Unstudied","Fumée",2,-1,-1,0.5
"569","C10","F",19,"Control","Unstudied","Fusil",2,-1,-1,0.5
"570","C10","F",19,"Control","Unstudied","Gare",1,-1,-1,0.5
"571","C10","F",19,"Control","Unstudied","Incendie",2,-1,-1,0.5
"572","C10","F",19,"Control","Studied","Ivresse",4,1,-1,0.5
"573","C10","F",19,"Control","Lure","Laine",2,0,2,0.5
"574","C10","F",19,"Control","Unstudied","Lavande",2,-1,-1,0.5
"575","C10","F",19,"Control","Studied","Luge",1,1,-1,0.5
"576","C10","F",19,"Control","Unstudied","Métal",1,-1,-1,0.5
"577","C10","F",19,"Control","Unstudied","Métro",1,-1,-1,0.5
"578","C10","F",19,"Control","Studied","Miel",4,1,-1,0.5
"579","C10","F",19,"Control","Studied","Moteur",2,1,-1,0.5
"580","C10","F",19,"Control","Unstudied","Mousse",2,-1,-1,0.5
"581","C10","F",19,"Control","Studied","Mouton",4,1,-1,0.5
"582","C10","F",19,"Control","Lure","Neige",1,0,2,0.5
"583","C10","F",19,"Control","Studied","Nid",4,1,-1,0.5
"584","C10","F",19,"Control","Unstudied","Or",1,-1,-1,0.5
"585","C10","F",19,"Control","Studied","Pantoufle",4,1,-1,0.5
"586","C10","F",19,"Control","Studied","Pied",3,1,-1,0.5
"587","C10","F",19,"Control","Lure","Porte",1,0,2,0.5
"588","C10","F",19,"Control","Studied","Prêtre",4,1,-1,0.5
"589","C10","F",19,"Control","Studied","Reine",4,1,-1,0.5
"590","C10","F",19,"Control","Unstudied","Salaire",2,-1,-1,0.5
"591","C10","F",19,"Control","Unstudied","Savon",2,-1,-1,0.5
"592","C10","F",19,"Control","Studied","Semelle",3,1,-1,0.5
"593","C10","F",19,"Control","Studied","Seuil",4,1,-1,0.5
"594","C10","F",19,"Control","Studied","Ski",4,1,-1,0.5
"595","C10","F",19,"Control","Unstudied","Soldat",1,-1,-1,0.5
"596","C10","F",19,"Control","Unstudied","Train",2,-1,-1,0.5
"597","C10","F",19,"Control","Studied","Tricot",2,1,-1,0.5
"598","C10","F",19,"Control","Lure","Vin",1,0,2,0.5
"599","C10","F",19,"Control","Lure","Voiture",2,0,2,0.5
"600","C10","F",19,"Control","Unstudied","Wagon",2,-1,-1,0.5
"601","C11","F",19,"Control","Lure","Abeille",1,0,2,0.5
"602","C11","F",19,"Control","Studied","Accident",4,1,-1,0.5
"603","C11","F",19,"Control","Studied","Alcool",4,1,-1,0.5
"604","C11","F",19,"Control","Studied","Amende",2,1,-1,0.5
"605","C11","F",19,"Control","Unstudied","Arbre",2,-1,-1,0.5
"606","C11","F",19,"Control","Unstudied","Argent",2,-1,-1,0.5
"607","C11","F",19,"Control","Unstudied","Armée",1,-1,-1,0.5
"608","C11","F",19,"Control","Unstudied","Bain",1,-1,-1,0.5
"609","C11","F",19,"Control","Studied","Barrique",4,1,-1,0.5
"610","C11","F",19,"Control","Unstudied","Bois",2,-1,-1,0.5
"611","C11","F",19,"Control","Studied","Botte",4,1,-1,0.5
"612","C11","F",19,"Control","Studied","Bureau",4,1,-1,0.5
"613","C11","F",19,"Control","Unstudied","Canon",2,-1,-1,0.5
"614","C11","F",19,"Control","Studied","Chaise",4,1,-1,0.5
"615","C11","F",19,"Control","Studied","Chalet",4,1,-1,0.5
"616","C11","F",19,"Control","Lure","Chaussure",1,0,2,0.5
"617","C11","F",19,"Control","Unstudied","Chêne",3,-1,-1,0.5
"618","C11","F",19,"Control","Studied","Clé",4,1,-1,0.5
"619","C11","F",19,"Control","Studied","Clocher",4,1,-1,0.5
"620","C11","F",19,"Control","Studied","Couverture",3,1,-1,0.5
"621","C11","F",19,"Control","Studied","Croix",4,1,-1,0.5
"622","C11","F",19,"Control","Lure","Eglise",1,0,2,0.5
"623","C11","F",19,"Control","Lure","Fauteuil",3,0,2,0.5
"624","C11","F",19,"Control","Studied","Fenêtre",4,1,-1,0.5
"625","C11","F",19,"Control","Unstudied","Feu",2,-1,-1,0.5
"626","C11","F",19,"Control","Unstudied","Flamme",2,-1,-1,0.5
"627","C11","F",19,"Control","Unstudied","Forêt",2,-1,-1,0.5
"628","C11","F",19,"Control","Unstudied","Fumée",2,-1,-1,0.5
"629","C11","F",19,"Control","Unstudied","Fusil",1,-1,-1,0.5
"630","C11","F",19,"Control","Unstudied","Gare",2,-1,-1,0.5
"631","C11","F",19,"Control","Unstudied","Incendie",3,-1,-1,0.5
"632","C11","F",19,"Control","Studied","Ivresse",4,1,-1,0.5
"633","C11","F",19,"Control","Lure","Laine",4,0,2,0.5
"634","C11","F",19,"Control","Unstudied","Lavande",3,-1,-1,0.5
"635","C11","F",19,"Control","Studied","Luge",4,1,-1,0.5
"636","C11","F",19,"Control","Unstudied","Métal",2,-1,-1,0.5
"637","C11","F",19,"Control","Unstudied","Métro",2,-1,-1,0.5
"638","C11","F",19,"Control","Studied","Miel",4,1,-1,0.5
"639","C11","F",19,"Control","Studied","Moteur",2,1,-1,0.5
"640","C11","F",19,"Control","Unstudied","Mousse",1,-1,-1,0.5
"641","C11","F",19,"Control","Studied","Mouton",4,1,-1,0.5
"642","C11","F",19,"Control","Lure","Neige",1,0,2,0.5
"643","C11","F",19,"Control","Studied","Nid",4,1,-1,0.5
"644","C11","F",19,"Control","Unstudied","Or",2,-1,-1,0.5
"645","C11","F",19,"Control","Studied","Pantoufle",4,1,-1,0.5
"646","C11","F",19,"Control","Studied","Pied",4,1,-1,0.5
"647","C11","F",19,"Control","Lure","Porte",4,0,2,0.5
"648","C11","F",19,"Control","Studied","Prêtre",4,1,-1,0.5
"649","C11","F",19,"Control","Studied","Reine",4,1,-1,0.5
"650","C11","F",19,"Control","Unstudied","Salaire",3,-1,-1,0.5
"651","C11","F",19,"Control","Unstudied","Savon",3,-1,-1,0.5
"652","C11","F",19,"Control","Studied","Semelle",4,1,-1,0.5
"653","C11","F",19,"Control","Studied","Seuil",4,1,-1,0.5
"654","C11","F",19,"Control","Studied","Ski",4,1,-1,0.5
"655","C11","F",19,"Control","Unstudied","Soldat",4,-1,-1,0.5
"656","C11","F",19,"Control","Unstudied","Train",2,-1,-1,0.5
"657","C11","F",19,"Control","Studied","Tricot",4,1,-1,0.5
"658","C11","F",19,"Control","Lure","Vin",1,0,2,0.5
"659","C11","F",19,"Control","Lure","Voiture",1,0,2,0.5
"660","C11","F",19,"Control","Unstudied","Wagon",2,-1,-1,0.5
"661","C12","F",18,"Control","Lure","Abeille",4,0,2,0.5
"662","C12","F",18,"Control","Studied","Accident",4,1,-1,0.5
"663","C12","F",18,"Control","Studied","Alcool",4,1,-1,0.5
"664","C12","F",18,"Control","Studied","Amende",3,1,-1,0.5
"665","C12","F",18,"Control","Unstudied","Arbre",1,-1,-1,0.5
"666","C12","F",18,"Control","Unstudied","Argent",1,-1,-1,0.5
"667","C12","F",18,"Control","Unstudied","Armée",1,-1,-1,0.5
"668","C12","F",18,"Control","Unstudied","Bain",1,-1,-1,0.5
"669","C12","F",18,"Control","Studied","Barrique",1,1,-1,0.5
"670","C12","F",18,"Control","Unstudied","Bois",1,-1,-1,0.5
"671","C12","F",18,"Control","Studied","Botte",3,1,-1,0.5
"672","C12","F",18,"Control","Studied","Bureau",2,1,-1,0.5
"673","C12","F",18,"Control","Unstudied","Canon",1,-1,-1,0.5
"674","C12","F",18,"Control","Studied","Chaise",4,1,-1,0.5
"675","C12","F",18,"Control","Studied","Chalet",3,1,-1,0.5
"676","C12","F",18,"Control","Lure","Chaussure",4,0,2,0.5
"677","C12","F",18,"Control","Unstudied","Chêne",2,-1,-1,0.5
"678","C12","F",18,"Control","Studied","Clé",2,1,-1,0.5
"679","C12","F",18,"Control","Studied","Clocher",4,1,-1,0.5
"680","C12","F",18,"Control","Studied","Couverture",4,1,-1,0.5
"681","C12","F",18,"Control","Studied","Croix",3,1,-1,0.5
"682","C12","F",18,"Control","Lure","Eglise",4,0,2,0.5
"683","C12","F",18,"Control","Lure","Fauteuil",2,0,2,0.5
"684","C12","F",18,"Control","Studied","Fenêtre",4,1,-1,0.5
"685","C12","F",18,"Control","Unstudied","Feu",1,-1,-1,0.5
"686","C12","F",18,"Control","Unstudied","Flamme",1,-1,-1,0.5
"687","C12","F",18,"Control","Unstudied","Forêt",3,-1,-1,0.5
"688","C12","F",18,"Control","Unstudied","Fumée",2,-1,-1,0.5
"689","C12","F",18,"Control","Unstudied","Fusil",1,-1,-1,0.5
"690","C12","F",18,"Control","Unstudied","Gare",1,-1,-1,0.5
"691","C12","F",18,"Control","Unstudied","Incendie",1,-1,-1,0.5
"692","C12","F",18,"Control","Studied","Ivresse",4,1,-1,0.5
"693","C12","F",18,"Control","Lure","Laine",4,0,2,0.5
"694","C12","F",18,"Control","Unstudied","Lavande",1,-1,-1,0.5
"695","C12","F",18,"Control","Studied","Luge",3,1,-1,0.5
"696","C12","F",18,"Control","Unstudied","Métal",1,-1,-1,0.5
"697","C12","F",18,"Control","Unstudied","Métro",1,-1,-1,0.5
"698","C12","F",18,"Control","Studied","Miel",4,1,-1,0.5
"699","C12","F",18,"Control","Studied","Moteur",3,1,-1,0.5
"700","C12","F",18,"Control","Unstudied","Mousse",1,-1,-1,0.5
"701","C12","F",18,"Control","Studied","Mouton",4,1,-1,0.5
"702","C12","F",18,"Control","Lure","Neige",4,0,2,0.5
"703","C12","F",18,"Control","Studied","Nid",1,1,-1,0.5
"704","C12","F",18,"Control","Unstudied","Or",1,-1,-1,0.5
"705","C12","F",18,"Control","Studied","Pantoufle",4,1,-1,0.5
"706","C12","F",18,"Control","Studied","Pied",3,1,-1,0.5
"707","C12","F",18,"Control","Lure","Porte",2,0,2,0.5
"708","C12","F",18,"Control","Studied","Prêtre",4,1,-1,0.5
"709","C12","F",18,"Control","Studied","Reine",4,1,-1,0.5
"710","C12","F",18,"Control","Unstudied","Salaire",1,-1,-1,0.5
"711","C12","F",18,"Control","Unstudied","Savon",1,-1,-1,0.5
"712","C12","F",18,"Control","Studied","Semelle",3,1,-1,0.5
"713","C12","F",18,"Control","Studied","Seuil",2,1,-1,0.5
"714","C12","F",18,"Control","Studied","Ski",4,1,-1,0.5
"715","C12","F",18,"Control","Unstudied","Soldat",2,-1,-1,0.5
"716","C12","F",18,"Control","Unstudied","Train",2,-1,-1,0.5
"717","C12","F",18,"Control","Studied","Tricot",4,1,-1,0.5
"718","C12","F",18,"Control","Lure","Vin",2,0,2,0.5
"719","C12","F",18,"Control","Lure","Voiture",3,0,2,0.5
"720","C12","F",18,"Control","Unstudied","Wagon",1,-1,-1,0.5
"721","C13","F",20,"Control","Lure","Abeille",1,0,2,0.5
"722","C13","F",20,"Control","Studied","Accident",4,1,-1,0.5
"723","C13","F",20,"Control","Studied","Alcool",4,1,-1,0.5
"724","C13","F",20,"Control","Studied","Amende",4,1,-1,0.5
"725","C13","F",20,"Control","Unstudied","Arbre",1,-1,-1,0.5
"726","C13","F",20,"Control","Unstudied","Argent",1,-1,-1,0.5
"727","C13","F",20,"Control","Unstudied","Armée",1,-1,-1,0.5
"728","C13","F",20,"Control","Unstudied","Bain",1,-1,-1,0.5
"729","C13","F",20,"Control","Studied","Barrique",4,1,-1,0.5
"730","C13","F",20,"Control","Unstudied","Bois",3,-1,-1,0.5
"731","C13","F",20,"Control","Studied","Botte",3,1,-1,0.5
"732","C13","F",20,"Control","Studied","Bureau",4,1,-1,0.5
"733","C13","F",20,"Control","Unstudied","Canon",1,-1,-1,0.5
"734","C13","F",20,"Control","Studied","Chaise",4,1,-1,0.5
"735","C13","F",20,"Control","Studied","Chalet",4,1,-1,0.5
"736","C13","F",20,"Control","Lure","Chaussure",3,0,2,0.5
"737","C13","F",20,"Control","Unstudied","Chêne",3,-1,-1,0.5
"738","C13","F",20,"Control","Studied","Clé",4,1,-1,0.5
"739","C13","F",20,"Control","Studied","Clocher",4,1,-1,0.5
"740","C13","F",20,"Control","Studied","Couverture",3,1,-1,0.5
"741","C13","F",20,"Control","Studied","Croix",4,1,-1,0.5
"742","C13","F",20,"Control","Lure","Eglise",1,0,2,0.5
"743","C13","F",20,"Control","Lure","Fauteuil",1,0,2,0.5
"744","C13","F",20,"Control","Studied","Fenêtre",4,1,-1,0.5
"745","C13","F",20,"Control","Unstudied","Feu",1,-1,-1,0.5
"746","C13","F",20,"Control","Unstudied","Flamme",1,-1,-1,0.5
"747","C13","F",20,"Control","Unstudied","Forêt",1,-1,-1,0.5
"748","C13","F",20,"Control","Unstudied","Fumée",1,-1,-1,0.5
"749","C13","F",20,"Control","Unstudied","Fusil",1,-1,-1,0.5
"750","C13","F",20,"Control","Unstudied","Gare",2,-1,-1,0.5
"751","C13","F",20,"Control","Unstudied","Incendie",1,-1,-1,0.5
"752","C13","F",20,"Control","Studied","Ivresse",4,1,-1,0.5
"753","C13","F",20,"Control","Lure","Laine",4,0,2,0.5
"754","C13","F",20,"Control","Unstudied","Lavande",1,-1,-1,0.5
"755","C13","F",20,"Control","Studied","Luge",4,1,-1,0.5
"756","C13","F",20,"Control","Unstudied","Métal",1,-1,-1,0.5
"757","C13","F",20,"Control","Unstudied","Métro",1,-1,-1,0.5
"758","C13","F",20,"Control","Studied","Miel",4,1,-1,0.5
"759","C13","F",20,"Control","Studied","Moteur",4,1,-1,0.5
"760","C13","F",20,"Control","Unstudied","Mousse",1,-1,-1,0.5
"761","C13","F",20,"Control","Studied","Mouton",4,1,-1,0.5
"762","C13","F",20,"Control","Lure","Neige",1,0,2,0.5
"763","C13","F",20,"Control","Studied","Nid",1,1,-1,0.5
"764","C13","F",20,"Control","Unstudied","Or",1,-1,-1,0.5
"765","C13","F",20,"Control","Studied","Pantoufle",1,1,-1,0.5
"766","C13","F",20,"Control","Studied","Pied",4,1,-1,0.5
"767","C13","F",20,"Control","Lure","Porte",4,0,2,0.5
"768","C13","F",20,"Control","Studied","Prêtre",4,1,-1,0.5
